Type,Subtype,Indel_size,Repeat_MH_size,hdp.0,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.011685467616242,0.00275221492130091,0.000345015985174839,0.0195051897943213,0.0385521737681636,0.0286553329536445,0.0148919708888594,0.123287061764922,0.327869838591176,0.0494293801158037,0.00860666273455235,0.0131544923741403,0.00298951390939983,0.0454101453786939,0.0469243289943256,0.00922270792828994
DEL,C,1,1,0.00414133715579276,4.89927542328828e-05,0.000738678143399241,0.0288239036783306,0.0220285195155287,0.00579589302212064,0.00174736696934011,0.206681518253268,0.0945815993007117,0.0152848346995492,0.00222064825803467,0.0018646829665863,0.00118400245962402,0.000643384752996931,0.012157185954658,0.0238279759263045
DEL,C,1,2,0.00223995677220149,7.65457211226912e-07,1.4782768103523e-05,0.0270469367964304,0.00294096634336884,0.00781954859438532,0.00113582090342685,0.190865697062643,0.00265613835331248,0.00684970431473355,0.00145416930836533,0.00107232669264753,0.000205741087108173,5.64286277230933e-05,0.00207272792709867,0.0175571955617785
DEL,C,1,3,0.00569991756719101,0.00158863759210752,0.00180171411428118,0.0146986415487075,0.00570103266583631,0.000901793054618548,0.00504282578489217,0.062145876033105,0.00945546914711089,0.00602028206956432,0.00116952394798046,0.000411755933269495,0.000408817918156588,0.0137112075258531,0.00532766830473108,0.00728706822481758
DEL,C,1,4,0.00692651244181509,0.00228366565921242,0.000819314985191015,0.00251254115252821,0.00101037854328303,0.00280290241832794,0.0108107219208606,0.0442973917284621,0.0115250104491777,0.00318789163097239,0.00168319418510816,0.00267636600959702,0.000273628889513402,0.0151039087872505,0.00291973435869223,0.00412133028503536
DEL,C,1,5+,0.0174739778332841,0.00940739730268167,0.00313391211788852,0.00218421978775628,0.000504206460966916,0.00167943849753585,0.025125178828482,0.023488776136169,0.00134648736226479,0.0014276102305267,0.00230891763124025,0.00482530594282664,0.00083289766035132,0.228201699601914,0.0346008774686846,0.00706449577519145
DEL,T,1,0,0.0196236170278426,0.00566144225453032,0.000956709976141552,0.106887681270175,0.0359925925024736,0.00411541651912886,0.0258816092878223,0.03469500889494,0.0969571366009693,0.049612827799527,0.00519064986314393,0.0237516774539038,0.000835841503897706,0.0404850360914722,0.0242054646129253,0.0331497589532883
DEL,T,1,1,0.00262197563201416,2.7906263380673e-07,5.19013075110699e-05,0.0982844498783054,0.00964108201565354,0.000315846074290029,0.00443366336414114,0.010530542990877,0.0450082998983968,0.522048931450589,0.000779004284166664,0.000499766096028032,0.00102951499295844,1.76452977227116e-06,0.00377430442671489,0.00116651594661831
DEL,T,1,2,0.0144488849809498,0.00404548430143721,0.000901197864640454,0.116705931788974,0.00816025179903469,0.0119826802559989,0.0220663311416962,0.0145204597966508,0.077738569698381,0.0212987768146182,0.00136893087285785,0.0119583303324004,0.000712456084633606,0.00763725734182749,0.0199854296694189,0.0024974591452642
DEL,T,1,3,0.0424851700831159,0.0108248846207731,0.00249771559600672,0.0848999951443141,0.00890575247613753,0.0202976473246241,0.0534007817132099,0.0133107159145047,0.113085962413968,0.0609262871040478,0.000905652393381912,0.0205701844551144,0.00170181446687495,0.025933552459033,0.0159121067641542,0.00834593320027316
DEL,T,1,4,0.0408775892203372,0.030753742435859,0.00502995764709847,0.052125032794139,0.000823837127166111,0.0174580116809284,0.363601480882799,0.0131155452261061,0.0876179919310647,0.0173669273099605,0.00129989691791289,0.0195348552645321,0.00122170850062075,0.0066301120141025,0.0378205970390405,0.00955452095289608
