Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
DEL,C,1,0,8.69760248179225e-06,0.00528875738776913,0.0054980473956091,0.000319175323264981,0.0178418125582545,0.00182982743634091,0.00548264041825233,0.0317579883159097,0.103012996681839,0.363473035759964,0.00566197793994493,0.0115437230196014
DEL,C,1,1,0.000341498489726427,8.37867883641052e-05,0.000134998178243816,1.59495903674853e-05,0.0209247885249826,3.09755352567224e-05,3.25661827224243e-05,0.0087176708286241,0.219021612128448,0.0964544424359695,0.000788275145821207,0.000397809071499701
DEL,C,1,2,1.66289655893317e-06,3.0550069575224e-06,3.09060888970016e-06,3.40449550642891e-06,0.0168213899306104,5.05478961965264e-06,4.00791053593511e-06,0.00307444144827971,0.191756270681638,3.93716986392365e-05,0.000115633539246585,0.00163524417941314
DEL,C,1,3,0.00226432172793227,0.0028355288199963,0.00254131459974075,0.00119310303584941,0.0102178522811442,0.000736344822600676,0.00299491358646466,0.00139603461005332,0.0695841378001762,0.0113196367620257,0.000677252864254967,0.000572493307779388
DEL,C,1,4,0.000722489601257825,0.00434638577450156,0.00682608913180682,0.000230824651250611,0.00167945566401881,0.00171685581360204,0.00438962761510025,0.00157714391587858,0.0431306878549061,0.0135550706848611,0.00199229756352821,0.00206278570026838
DEL,C,1,5+,0.00300590511951128,0.0107422019192861,0.0161384599354609,0.00266260715769026,0.000773551933291684,0.0155609623993214,0.028905446551131,0.000723606920433461,0.0252311831623683,7.30288908598119e-05,0.0050221688765191,0.00188546811488838
DEL,T,1,0,0.00225976193960088,0.00895209637007132,0.0122367794931389,0.000175132262339333,0.0996527667047576,0.00141224859318471,0.00828913134045974,0.0105522175017718,0.031141043328357,0.120577004165906,0.0174137979139579,0.00255639526195691
DEL,T,1,1,1.77929575042124e-06,2.45575998809222e-06,2.60355167713115e-06,3.48037007856928e-06,0.143585988503183,3.41161590888691e-06,3.35256112611129e-06,2.82340742422208e-05,0.00127402906808306,0.0238001102184672,0.000133752156842714,0.0290381977494645
DEL,T,1,2,3.20199966109471e-05,0.00718687387868225,0.0115974563999214,0.00155148883844474,0.105104872017659,0.00775126925268073,0.00859062169387773,0.00723345216366819,0.00862033359246425,0.0854242215984097,0.00699363736097193,0.000220996681956623
DEL,T,1,3,0.000603592583807388,0.011958453409407,0.038608433911217,0.0175227356101302,0.0818385044629295,0.00515161902701214,0.0290741478123339,0.0148844332982899,0.0103140045582154,0.112941715299651,0.015450173878899,0.00223240994557502
DEL,T,1,4,0.0031247354993158,0.0700246442919674,0.0506103433466531,0.0147021499655488,0.0402659967060383,0.00113099442576377,0.0825214450950035,0.0105716756527103,0.0112150959573053,0.100284932177364,0.0160319151674645,0.000529024714743939
DEL,T,1,5+,1.255274808618e-05,0.784310614842009,0.554216950632552,0.780171679329395,0.00139889136882362,0.903369323803512,0.736488852183689,1.96350478403176e-05,0.00026298659660788,5.75753249065157e-05,0.0675967523668468,0.000342900733378181
INS,C,1,0,1.57469703519942e-06,2.54949805614439e-06,2.90256205318267e-06,3.24213016652159e-06,0.000456005226350168,3.22846013177097e-06,3.24852589923329e-06,0.0018109052484256,0.00176801801712017,2.8025361565716e-05,0.499765505066395,0.000502588699341786
INS,C,1,1,5.69153961243408e-06,0.000254986443960173,0.000300262316110711,1.50655662327669e-05,0.00621175285661269,5.93430925072216e-05,0.000372370229621609,0.0015066796925749,0.00536204499089668,3.03006484278647e-05,0.0143876617831745,0.000116230636063069
INS,C,1,2,4.86449083947726e-06,1.38591106117562e-05,2.90460055904384e-05,1.35197956381495e-05,0.00574298125874391,2.16361252999356e-05,3.77804427731812e-05,0.000298211880573712,0.00343154682443325,5.27855657763771e-05,0.00057089444093339,0.000104536953751028
